 "tags","is_answered","view_count","answer_count","score","last_activity_date","creation_date","last_edit_date","question_id","content_license","link","title","body","code"
"['python'; 'pygame'; 'collision-detection'; 'pygame-surface']","True","927","1","4","1611067643","1567182627","1603280751","57730329","CC BY-SA 4.0","https://stackoverflow.com/questions/57730329/why-is-my-collision-test-always-returning-true-and-why-is-the-position-of-the","Why is my collision test always returning 'true' and why is the position of the rectangle of the image always wrong (0 0)?","My collide_rect function isn't working properly. It always returns True when it's not suppose to. I have tried looking on the internet but nothing is working for me. I think the collide rect somehow did not use the actual coordinates for the two sprites. Can anyone help with this?import pygameimport pygame.spriteimport sysgameDisplay = pygame.display.set_mode((800600))pygame.display.set_caption(test_collision)clock = pygame.time.Clock()crashed = Falseclass Ball(pygame.sprite.Sprite):    def __init__(self):        pygame.sprite.Sprite.__init__(self)        self.image = pygame.image.load(ball.png)        self.rect = self.image.get_rect()        self.x = 280        self.y = 475        self.col = False    def update(self):        gameDisplay.blit(self.image (self.xself.y))        self.rect = self.image.get_rect()    def test_collisions(selfsprite):        self.col = pygame.sprite.collide_rect(selfsprite)class Obstacle(pygame.sprite.Sprite):    def __init__(self):        pygame.sprite.Sprite.__init__(self)        self.x = 1000        self.y = 483        self.image = pygame.image.load(obstacle.png)        self.time = pygame.time.get_ticks()        self.rect = self.image.get_rect()    def change_x(self):        self.time = pygame.time.get_ticks()        self.x = -(self.time/5) + 800    def update(self):        self.rect = self.image.get_rect()        gameDisplay.blit(self.image(self.xself.y))obstacle = Obstacle()ball = Ball()      while not crashed:    for event in pygame.event.get():        if event.type == pygame.QUIT:            crashed = True    gameDisplay.fill((255255255))    ball.update()    obstacle.change_x()    obstacle.update()    ball.test_collisions(obstacle)    if ball.col:        print(colided)    pygame.display.flip()    clock.tick(1000)pygame.quit()sys.exit()P.S This is my first post :)","[<code>importpygameimportpygame.spriteimportsysgameDisplay=pygame.display.set_mode((800600))pygame.display.set_caption(test_collision)clock=pygame.time.Clock()crashed=FalseclassBall(pygame.sprite.Sprite):def__init__(self):pygame.sprite.Sprite.__init__(self)self.image=pygame.image.load(ball.png)self.rect=self.image.get_rect()self.x=280self.y=475self.col=Falsedefupdate(self):gameDisplay.blit(self.image(self.xself.y))self.rect=self.image.get_rect()deftest_collisions(selfsprite):self.col=pygame.sprite.collide_rect(selfsprite)classObstacle(pygame.sprite.Sprite):def__init__(self):pygame.sprite.Sprite.__init__(self)self.x=1000self.y=483self.image=pygame.image.load(obstacle.png)self.time=pygame.time.get_ticks()self.rect=self.image.get_rect()defchange_x(self):self.time=pygame.time.get_ticks()self.x=-(self.time/5)+800defupdate(self):self.rect=self.image.get_rect()gameDisplay.blit(self.image(self.xself.y))obstacle=Obstacle()ball=Ball()whilenotcrashed:foreventinpygame.event.get():ifevent.type==pygame.QUIT:crashed=TruegameDisplay.fill((255255255))ball.update()obstacle.change_x()obstacle.update()ball.test_collisions(obstacle)ifball.col:print(colided)pygame.display.flip()clock.tick(1000)pygame.quit()sys.exit()</code>]"
"['python'; 'class'; 'oop'; 'object'; 'inheritance']","True","387185","6","1540","1614730901","1288016126","1614730901","4015417","CC BY-SA 4.0","https://stackoverflow.com/questions/4015417/why-do-python-classes-inherit-object","Why do Python classes inherit object?","Is there any reason for a class declaration to inherit from object?I just found some code that does this and I can't find a good reason why.class MyClass(object):    # class code follows...","[<code>object</code><code>classMyClass(object):#classcodefollows...</code>]"
"['python'; 'python-3.x'; 'delay'; 'sleep'; 'timedelay']","True","3490856","13","3068","1613625678","1233731049","1613625678","510348","","https://stackoverflow.com/questions/510348/how-can-i-make-a-time-delay-in-python","How can I make a time delay in Python?","I would like to know how to put a time delay in a Python script.","[]"
"['python'; 'list'; 'sorting'; 'oop'; 'count']","True","750991","8","1045","1574869686","1230741692","1574869686","403421","CC BY-SA 4.0","https://stackoverflow.com/questions/403421/how-to-sort-a-list-of-objects-based-on-an-attribute-of-the-objects","How to sort a list of objects based on an attribute of the objects?","I've got a list of Python objects that I'd like to sort by an attribute of the objects themselves.  The list looks like:>>> ut[<Tag: 128> <Tag: 2008> <Tag: <> <Tag: actionscript> <Tag: addresses> <Tag: aes> <Tag: ajax> ...]Each object has a count:>>> ut[1].count1LI need to sort the list by number of counts descending.I've seen several methods for this but I'm looking for best practice in Python.","[<code>ut[&ltTag:128&ltTag:2008&ltTag:&lt&ltTag:actionscript&ltTag:addresses&ltTag:aes&ltTag:ajax...]</code><code>ut[1].count1L</code>]"
"['python'; 'python-3.x'; 'rounding']","True","91065","11","218","1597868647","1338423069","1495540503","10825926","CC BY-SA 3.0","https://stackoverflow.com/questions/10825926/python-3-x-rounding-behavior","Python 3.x rounding behavior","I was just re-reading What’s New In Python 3.0 and it states:The round() function rounding strategy and return type have changed.  Exact halfway cases are now rounded to the nearest even result instead  of away from zero. (For example round(2.5) now returns 2 rather than  3.)andthe documentation for round:For the built-in types supporting round() values are rounded to the  closest multiple of 10 to the power minus n; if two multiples are  equally close rounding is done toward the even choiceSo under v2.7.3:In [85]: round(2.5)Out[85]: 3.0In [86]: round(3.5)Out[86]: 4.0as I'd have expected. However now under v3.2.3:In [32]: round(2.5)Out[32]: 2In [33]: round(3.5)Out[33]: 4This seems counter-intuitive and contrary to what I understand aboutrounding (and bound to trip up people). English isn't my native language butuntil I read this I thought I knew what rounding meant :-/  I am sureat the time v3 was introduced there must have been some discussion ofthis but I was unable to find a good reason in my search.Does anyone have insight into why this was changed to this?Are there any other mainstream programming languages (e.g. C C++ Java Perl ..) that do this sort of (to  me inconsistent) rounding?What am I missing here?UPDATE: @Li-aungYip's comment re Banker's rounding gave me the right search term/keywords to search for and I found this SO question: Why does .NET use banker's rounding as default? so I will be reading that carefully.","[<code>In[85]:round(2.5)Out[85]:3.0In[86]:round(3.5)Out[86]:4.0</code><code>In[32]:round(2.5)Out[32]:2In[33]:round(3.5)Out[33]:4</code>]"
"['python'; 'flask']","True","43926","3","40","1638643125","1376404369","1460659473","18211942","CC BY-SA 3.0","https://stackoverflow.com/questions/18211942/flask-view-return-error-view-function-did-not-return-a-response","Flask view return error View function did not return a response","I have a view that calls a function to get the response.  However it gives the error View function did not return a response.  How do I fix this?from flask import Flaskapp = Flask(__name__)def hello_world():    return 'test'@app.route('/hello' methods=['GET' 'POST'])def hello():    hello_world()if __name__ == '__main__':    app.run(debug=True)When I try to test it by adding a static value rather than calling the function it works.@app.route('/hello' methods=['GET' 'POST'])def hello():    return test","[<code>Viewfunctiondidnotreturnaresponse</code><code>fromflaskimportFlaskapp=Flask(__name__)defhello_world():return'test'@app.route('/hello'methods=['GET''POST'])defhello():hello_world()if__name__=='__main__':app.run(debug=True)</code><code>@app.route('/hello'methods=['GET''POST'])defhello():returntest</code>]"
"['python'; 'recursion']","True","29233","2","24","1645726889","1381101959","1645726889","19215141","","https://stackoverflow.com/questions/19215141/recursive-function-returning-none-in-python","Recursive function returning none in Python","I have this piece of code for some reason when I try to return the path I get None instead:def get_path(dictionary rqfile prefix=[]):            for filename in dictionary.keys():        path = prefix + [filename]        if not isinstance(dictionary[filename] dict):                      if rqfile in str(os.path.join(*path)):                return str(os.path.join(*path))        else:            get_path(directory[filename] rqfile path)Is there a way to solve this?","[<code>None</code><code>defget_path(dictionaryrqfileprefix=[]):forfilenameindictionary.keys():path=prefix+[filename]ifnotisinstance(dictionary[filename]dict):ifrqfileinstr(os.path.join(*path)):returnstr(os.path.join(*path))else:get_path(directory[filename]rqfilepath)</code>]"
"['python'; 'performance'; 'memory-management'; 'profiling']","True","307949","8","730","1612307058","1221972184","1491677423","110259","","https://stackoverflow.com/questions/110259/which-python-memory-profiler-is-recommended","Which Python memory profiler is recommended?","I want to know the memory usage of my Python application and specifically want to know what code blocks/portions or objects are consuming most memory.Google search shows a commercial one is Python Memory Validator (Windows only).And open source ones are PySizer and Heapy.I haven't tried anyone so I wanted to know which one is the best considering:Gives most details.I have to do least or no changes to my code.","[]"
"['python'; 'performance'; 'measure'; 'timeit']","True","2170403","39","1779","1649324376","1315646462","1591046659","7370801","CC BY-SA 4.0","https://stackoverflow.com/questions/7370801/how-to-measure-elapsed-time-in-python","How to measure elapsed time in Python?","What I want is to start counting time somewhere in my code and then get the passed time to measure the time it took to execute few function. I think I'm using the timeit module wrong but the docs are just confusing for me.import timeitstart = timeit.timeit()print(hello)end = timeit.timeit()print(end - start)","[<code>importtimeitstart=timeit.timeit()print(hello)end=timeit.timeit()print(end-start)</code>]"
"['python'; 'arrays'; 'list'; 'numpy'; 'numpy-ndarray']","True","217482","7","529","1645756803","1245020534","1551227362","993984","CC BY-SA 4.0","https://stackoverflow.com/questions/993984/what-are-the-advantages-of-numpy-over-regular-python-lists","What are the advantages of NumPy over regular Python lists?","What are the advantages of NumPy over regular Python lists?I have approximately 100 financial markets series and I am going to create a cube array of 100x100x100 = 1 million cells. I will be regressing (3-variable) each x with each y and z to fill the array with standard errors.I have heard that for large matrices I should use NumPy as opposed to Python lists for performance and scalability reasons. Thing is I know Python lists and they seem to work for me. What will the benefits be if I move to NumPy?What if I had 1000 series (that is 1 billion floating point cells in the cube)? ","[]"
"['python'; 'performance'; 'numpy']","True","792618","11","547","1639674736","1454638090","1454638167","35215161","CC BY-SA 3.0","https://stackoverflow.com/questions/35215161/most-efficient-way-to-map-function-over-numpy-array","Most efficient way to map function over numpy array","What is the most efficient way to map a function over a numpy array? The way I've been doing it in my current project is as follows:import numpy as np x = np.array([1 2 3 4 5])# Obtain array of square of each element in xsquarer = lambda t: t ** 2squares = np.array([squarer(xi) for xi in x])However this seems like it is probably very inefficient since I am using a list comprehension to construct the new array as a Python list before converting it back to a numpy array.Can we do better?","[<code>importnumpyasnpx=np.array([12345])#Obtainarrayofsquareofeachelementinxsquarer=lambdat:t**2squares=np.array([squarer(xi)forxiinx])</code>]"
"['python'; 'excel'; 'python-2.7'; 'pandas']","True","263890","14","153","1631457027","1385474722","1556217774","20219254","CC BY-SA 4.0","https://stackoverflow.com/questions/20219254/how-to-write-to-an-existing-excel-file-without-overwriting-data-using-pandas","How to write to an existing excel file without overwriting data (using pandas)?","I use pandas to write to excel file in the following fashion:import pandaswriter = pandas.ExcelWriter('Masterfile.xlsx') data_filtered.to_excel(writer Main cols=['Diff1' 'Diff2'])writer.save()Masterfile.xlsx already consists of number of different tabs. However it does not yet contain Main.Pandas correctly writes to Main sheet unfortunately it also deletes all other tabs.","[<code>importpandaswriter=pandas.ExcelWriter('Masterfile.xlsx')data_filtered.to_excel(writerMaincols=['Diff1''Diff2'])writer.save()</code>]"
"['python'; 'operators']","True","93420","11","122","1581497290","1354297154","1581497290","13650293","CC BY-SA 4.0","https://stackoverflow.com/questions/13650293/understanding-pythons-is-operator","Understanding Python's is operator","The is operator does not match the values of the variables but the  instances themselves.What does it really mean?I declared two variables named x and y assigning the same values in both variables but it returns false when I use the is operator.I need a clarification. Here is my code.x = [1 2 3]y = [1 2 3]print(x is y)  # It prints false!","[<code>is</code><code>x</code><code>y</code><code>is</code><code>x=[123]y=[123]print(xisy)#Itprintsfalse!</code>]"
"['python'; 'list']","True","4113018","27","3232","1648812744","1221027611","1542539583","53513","CC BY-SA 4.0","https://stackoverflow.com/questions/53513/how-do-i-check-if-a-list-is-empty","How do I check if a list is empty?","For example if passed the following:a = []How do I check to see if a is empty?","[<code>a=[]</code><code>a</code>]"
